X,Y,nesting,num_operands,extra
(+23*y+60*y),+83*y,1,2,no
(+80*x*y+21*x*y),+x*y,1,2,no
(+47*x*y-62*x*y),-15*x*y,1,2,no
(+69*x+63*x),+32*x,1,2,no
(+17*y-50*y),-33*y,1,2,no
(+53*a*x*y+58*a*x*y),+11*a*x*y,1,2,no
+-6*a*b*y,$,1,1,no
(-8*a*b*y-10*a*b*y),-18*a*b*y,1,2,no
(+20*a*x*y-81*a*x*y),-61*a*x*y,1,2,no
(-2*a*b*x+47*a*b*x),+45*a*b*x,1,2,no
(+76*a*b*x+40*a*b*x),+16*a*b*x,1,2,no
(-47*a*x*y-20*a*x*y),-67*a*x*y,1,2,no
(+18*x-x),+17*x,1,2,no
(-36*y++51*y),+15*y,1,2,no
(-42*x*y-88*x*y),-30*x*y,1,2,no
(+92*x*y+98*x*y),+90*x*y,1,2,no
-66*b*x*y,$,1,1,no
(-39*a*y+-89*a*y),-28*a*y,1,2,no
(-43*a*b*x*y-39*a*b*x*y),-82*a*b*x*y,1,2,no
(+67*x+52*x),+19*x,1,2,no
-19*x*y,$,1,1,no
(+58*x*y+17*x*y),+75*x*y,1,2,no
(+59*x+89*x),+48*x,1,2,no
(-11*y-15*y),-26*y,1,2,no
(+46*a*x*y+8*a*x*y),+54*a*x*y,1,2,no
(-77*a*b*y+-28*a*b*y),-5*a*b*y,1,2,no
(+73*a*b*x*y+7*a*b*x*y),+80*a*b*x*y,1,2,no
(-92*x*y+-36*x*y),-28*x*y,1,2,no
-40*y,$,1,1,no
(+56*b*x-5*b*x),+51*b*x,1,2,no
(+10*x*y-77*x*y),-67*x*y,1,2,no
(-45*x+-15*x),-60*x,1,2,no
(+30*x*y+21*x*y),+51*x*y,1,2,no
(-18*x*y++50*x*y),+32*x*y,1,2,no
(-9*y-81*y),-90*y,1,2,no
(+13*y-46*y),-33*y,1,2,no
(-33*y+42*y),+9*y,1,2,no
-10*a*y,$,1,1,no
(-22*x*y-67*x*y),-89*x*y,1,2,no
(+13*a*x*y+80*a*x*y),+93*a*x*y,1,2,no
(+14*x*y-10*x*y),+4*x*y,1,2,no
-52*a*b*x*y,$,1,1,no
(+26*y-60*y),-34*y,1,2,no
-97*b*x*y,$,1,1,no
(-77*x+93*x),+16*x,1,2,no
(-3*a*x-25*a*x),-28*a*x,1,2,no
52*a*b*x,$,1,1,no
(-4*a*b*x*y+50*a*b*x*y),+46*a*b*x*y,1,2,no
(-37*x*y+87*x*y),+50*x*y,1,2,no
71*b*x,$,1,1,no
(-51*x*y+20*x*y),-31*x*y,1,2,no
(-39*x+80*x),+41*x,1,2,no
(+24*a*b*x++26*a*b*x),+50*a*b*x,1,2,no
(-35*a*b*x*y-63*a*b*x*y),-98*a*b*x*y,1,2,no
(-12*x*y+20*x*y),+8*x*y,1,2,no
(+88*a*y+82*a*y),+70*a*y,1,2,no
(+24*y-9*y),+15*y,1,2,no
(+35*a*x*y+89*a*x*y),+24*a*x*y,1,2,no
(+9*y+26*y),+35*y,1,2,no
(-5*a*b*x*y-30*a*b*x*y),-35*a*b*x*y,1,2,no
(+33*y-19*y),+14*y,1,2,no
(-88*y+2*y),-86*y,1,2,no
(+68*x+64*x),+32*x,1,2,no
+-43*b*y,$,1,1,no
(+88*x-34*x),+54*x,1,2,no
(-43*b*x*y-43*b*x*y),-86*b*x*y,1,2,no
(+80*y-12*y),+68*y,1,2,no
(-4*a*b*x*y+45*a*b*x*y),+41*a*b*x*y,1,2,no
(+36*x-55*x),-19*x,1,2,no
(-10*y+77*y),+67*y,1,2,no
(-15*a*b*x*y-4*a*b*x*y),-19*a*b*x*y,1,2,no
+-22*a*y,$,1,1,no
(+77*a*x++31*a*x),+8*a*x,1,2,no
(-71*x*y-4*x*y),-75*x*y,1,2,no
(-79*a*b*x*y-88*a*b*x*y),-67*a*b*x*y,1,2,no
+-50*a*b*x*y,$,1,1,no
(-74*x*y+5*x*y),-69*x*y,1,2,no
(-9*a*b*y-17*a*b*y),-26*a*b*y,1,2,no
(-23*a*b*x*y+21*a*b*x*y),-2*a*b*x*y,1,2,no
(+88*y-25*y),+63*y,1,2,no
-54*b*y,$,1,1,no
(+77*b*y-10*b*y),+67*b*y,1,2,no
+-40*b*x*y,$,1,1,no
(-26*x*y-95*x*y),-21*x*y,1,2,no
(-19*a*b*x-12*a*b*x),-31*a*b*x,1,2,no
(-40*x+-83*x),-23*x,1,2,no
11*b*x*y,$,1,1,no
(-71*x+2*x),-69*x,1,2,no
(+15*b*x*y+55*b*x*y),+70*b*x*y,1,2,no
(+34*a*b*x*y+-47*a*b*x*y),-13*a*b*x*y,1,2,no
(-53*x*y+92*x*y),+39*x*y,1,2,no
27*a*b*x*y,$,1,1,no
(-81*y++39*y),-42*y,1,2,no
-55*b*y,$,1,1,no
(-30*a*x*y+-89*a*x*y),-19*a*x*y,1,2,no
(-9*a*b*x+22*a*b*x),+13*a*b*x,1,2,no
(-90*x*y+86*x*y),-4*x*y,1,2,no
(+58*b*x+20*b*x),+78*b*x,1,2,no
(+83*a*b*x*y-22*a*b*x*y),+61*a*b*x*y,1,2,no
(-80*x-99*x),-79*x,1,2,no
(+66*b*x*y+95*b*x*y),+61*b*x*y,1,2,no
(+82*a*b*y+87*a*b*y),+69*a*b*y,1,2,no
44*b*x,$,1,1,no
(-48*x-9*x),-57*x,1,2,no
(-18*x*y-9*x*y),-27*x*y,1,2,no
(+4*a*b*x*y+9*a*b*x*y),+13*a*b*x*y,1,2,no
-8*a*x*y,$,1,1,no
(-66*x-58*x),-24*x,1,2,no
(-29*a*b*x-51*a*b*x),-80*a*b*x,1,2,no
(+4*a*x-14*a*x),-10*a*x,1,2,no
(-83*x-24*x),-7*x,1,2,no
(-81*x*y-31*x*y),-12*x*y,1,2,no
(+80*x+38*x),+18*x,1,2,no
(+65*y+-84*y),-19*y,1,2,no
(-10*b*y-41*b*y),-51*b*y,1,2,no
(-54*a*b*x*y-39*a*b*x*y),-93*a*b*x*y,1,2,no
(+42*b*x*y++81*b*x*y),+23*b*x*y,1,2,no
(-13*b*x*y+-74*b*x*y),-87*b*x*y,1,2,no
(+20*y+-58*y),-38*y,1,2,no
(-94*x-27*x),-21*x,1,2,no
(+7*a*b*x*y+85*a*b*x*y),+92*a*b*x*y,1,2,no
(+78*x+25*x),+3*x,1,2,no
(-23*a*b*y+-39*a*b*y),-62*a*b*y,1,2,no
(+61*x+-35*x),+26*x,1,2,no
(-4*a*b*x-56*a*b*x),-60*a*b*x,1,2,no
(-4*a*b*x+29*a*b*x),+25*a*b*x,1,2,no
(-70*b*x*y+-22*b*x*y),-92*b*x*y,1,2,no
(+10*a*b*x++61*a*b*x),+71*a*b*x,1,2,no
(-23*a*b*x*y-48*a*b*x*y),-71*a*b*x*y,1,2,no
(-37*y+42*y),+5*y,1,2,no
+75*a*x,$,1,1,no
(-65*x*y+54*x*y),-11*x*y,1,2,no
(-65*a*x+49*a*x),-16*a*x,1,2,no
-57*a*b*y,$,1,1,no
(+14*x+65*x),+79*x,1,2,no
(-17*a*b*x+-21*a*b*x),-38*a*b*x,1,2,no
(+95*a*x+-17*a*x),+78*a*x,1,2,no
(-86*a*b*y-90*a*b*y),-76*a*b*y,1,2,no
(-62*a*b*x*y-9*a*b*x*y),-71*a*b*x*y,1,2,no
(-17*b*x*y-66*b*x*y),-83*b*x*y,1,2,no
(+74*y+5*y),+79*y,1,2,no
(-74*a*b*x-51*a*b*x),-25*a*b*x,1,2,no
(-60*x*y-60*x*y),-20*x*y,1,2,no
(-98*x*y+18*x*y),-80*x*y,1,2,no
(+33*x*y+51*x*y),+84*x*y,1,2,no
(+17*a*b*x+79*a*b*x),+96*a*b*x,1,2,no
(+10*x*y+8*x*y),+18*x*y,1,2,no
(+52*b*x*y+64*b*x*y),+16*b*x*y,1,2,no
(-10*y+84*y),+74*y,1,2,no
(+50*a*b*y++62*a*b*y),+12*a*b*y,1,2,no
(-6*a*b*x*y++17*a*b*x*y),+11*a*b*x*y,1,2,no
(-42*x*y+22*x*y),-20*x*y,1,2,no
(-93*x*y+95*x*y),+2*x*y,1,2,no
(+70*a*b*y-16*a*b*y),+54*a*b*y,1,2,no
(+14*a*x*y+5*a*x*y),+19*a*x*y,1,2,no
(+91*y+23*y),+14*y,1,2,no
(-96*b*x+-38*b*x),-34*b*x,1,2,no
(+12*a*b*y++75*a*b*y),+87*a*b*y,1,2,no
14*b*x*y,$,1,1,no
21*a*b*y,$,1,1,no
+68*a*x*y,$,1,1,no
(-52*x*y+x*y),-51*x*y,1,2,no
(+34*x+-37*x),-3*x,1,2,no
(-18*a*x-15*a*x),-33*a*x,1,2,no
(+0*y*a+31*a*y),+31*a*y,1,2,no
(+61*a*b*x+41*a*b*x),+2*a*b*x,1,2,no
(-69*b*x-15*b*x),-84*b*x,1,2,no
(-15*a*b*x*y-49*a*b*x*y),-64*a*b*x*y,1,2,no
(-69*a*x*y-48*a*x*y),-17*a*x*y,1,2,no
-83*b*x,$,1,1,no
(-8*a*y-65*a*y),-73*a*y,1,2,no
(+80*x*y-97*x*y),-17*x*y,1,2,no
(+34*y+87*y),+21*y,1,2,no
(-73*x+66*x),-7*x,1,2,no
(-81*a*x*y-19*a*x*y),+0*x*y*a,1,2,no
(-57*a*x*y-24*a*x*y),-81*a*x*y,1,2,no
(+26*a*b*x*y-27*a*b*x*y),-a*b*x*y,1,2,no
(-13*a*x*y+0*x*y*a),-13*a*x*y,1,2,no
(+50*a*b*y+28*a*b*y),+78*a*b*y,1,2,no
(-64*a*x*y-47*a*x*y),-11*a*x*y,1,2,no
98*b*x*y,$,1,1,no
-70*b*y,$,1,1,no
(+3*a*y-44*a*y),-41*a*y,1,2,no
(-43*x*y-28*x*y),-71*x*y,1,2,no
(+15*a*x*y-9*a*x*y),+6*a*x*y,1,2,no
(+73*x+3*x),+76*x,1,2,no
(-86*a*x*y-25*a*x*y),-11*a*x*y,1,2,no
+12*a*x,$,1,1,no
(+86*a*b*x*y+39*a*b*x*y),+25*a*b*x*y,1,2,no
(+y+35*y),+36*y,1,2,no
(-30*y+53*y),+23*y,1,2,no
+10*b*x*y,$,1,1,no
(+62*x*y+33*x*y),+95*x*y,1,2,no
(+73*x*y+22*x*y),+95*x*y,1,2,no
(-4*b*y+34*b*y),+30*b*y,1,2,no
(+37*x*y-98*x*y),-61*x*y,1,2,no
(-57*x*y+6*x*y),-51*x*y,1,2,no
(-3*x*y+11*x*y),+8*x*y,1,2,no
4*a*x,$,1,1,no
(+18*a*x*y+-25*a*x*y),-7*a*x*y,1,2,no
(-6*b*x+-12*b*x),-18*b*x,1,2,no
(+28*x*y+78*x*y),+6*x*y,1,2,no
(-31*a*b*x-34*a*b*x),-65*a*b*x,1,2,no
-23*b*y,$,1,1,no
(+96*x*y+34*x*y),+30*x*y,1,2,no
(-26*a*b*x*y+33*a*b*x*y),+7*a*b*x*y,1,2,no
(+40*x-94*x),-54*x,1,2,no
(-34*a*b*x*y-16*a*b*x*y),-50*a*b*x*y,1,2,no
(-79*b*x*y+40*b*x*y),-39*b*x*y,1,2,no
(-91*b*x*y-90*b*x*y),-81*b*x*y,1,2,no
(-73*x*y-53*x*y),-26*x*y,1,2,no
(-16*b*x*y-10*b*x*y),-26*b*x*y,1,2,no
(-48*a*b*x*y+-32*a*b*x*y),-80*a*b*x*y,1,2,no
(-89*y-57*y),-46*y,1,2,no
(+58*x*y+45*x*y),+3*x*y,1,2,no
(-7*x*y+-3*x*y),-10*x*y,1,2,no
(-11*x*y+-45*x*y),-56*x*y,1,2,no
(+22*x++84*x),+6*x,1,2,no
(-35*b*x-26*b*x),-61*b*x,1,2,no
(+97*y+24*y),+21*y,1,2,no
(+92*x*y-22*x*y),+70*x*y,1,2,no
(+60*x*y-2*x*y),+58*x*y,1,2,no
33*a*b*y,$,1,1,no
(+28*y++93*y),+21*y,1,2,no
-91*a*x,$,1,1,no
(+63*x*y+89*x*y),+52*x*y,1,2,no
(-67*b*x*y-35*b*x*y),-2*b*x*y,1,2,no
(-7*x*y+-22*x*y),-29*x*y,1,2,no
(-89*b*x*y-50*b*x*y),-39*b*x*y,1,2,no
(+20*a*b*x*y+31*a*b*x*y),+51*a*b*x*y,1,2,no
(-17*x*y++84*x*y),+67*x*y,1,2,no
(-65*a*x++13*a*x),-52*a*x,1,2,no
(+44*y-81*y),-37*y,1,2,no
90*b*y,$,1,1,no
-13*x*y,$,1,1,no
+-15*b*x*y,$,1,1,no
+14*x*y,$,1,1,no
+-88*a*x*y,$,1,1,no
+13*y,$,1,1,no
+-35*a*b*x*y,$,1,1,no
39*a*x,$,1,1,no
9*b*x*y,$,1,1,no
+-54*b*x*y,$,1,1,no
-2*a*b*x*y,$,1,1,no
+5*b*y,$,1,1,no
31*a*x*y,$,1,1,no
45*a*b*x*y,$,1,1,no
+98*a*b*y,$,1,1,no
23*b*x*y,$,1,1,no
+17*a*b*x*y,$,1,1,no
-95*a*b*y,$,1,1,no
80*b*y,$,1,1,no
-y,$,1,1,no
-79*x,$,1,1,no
+62*x*y,$,1,1,no
+-34*a*b*x*y,$,1,1,no
-68*x,$,1,1,no
+-64*a*b*y,$,1,1,no
35*a*b*x*y,$,1,1,no
57*b*y,$,1,1,no
96*b*y,$,1,1,no
-71*a*b*x,$,1,1,no
8*a*y,$,1,1,no
96*a*b*y,$,1,1,no
-59*a*x*y,$,1,1,no
+40*x,$,1,1,no
-29*b*x*y,$,1,1,no
-34*a*b*x*y,$,1,1,no
+-82*b*x*y,$,1,1,no
16*a*x*y,$,1,1,no
+-24*a*x*y,$,1,1,no
-9*x,$,1,1,no
+-85*a*b*y,$,1,1,no
+57*x,$,1,1,no
-81*a*b*x,$,1,1,no
-66*x*y,$,1,1,no
-57*a*x*y,$,1,1,no
+29*a*b*y,$,1,1,no
+44*a*b*y,$,1,1,no
+-70*b*y,$,1,1,no
-69*a*b*x*y,$,1,1,no
+20*a*x*y,$,1,1,no
+-84*b*x*y,$,1,1,no
-73*a*x,$,1,1,no
59*b*x*y,$,1,1,no
44*a*y,$,1,1,no
+95*x*y,$,1,1,no
-8*x*y,$,1,1,no
+54*b*y,$,1,1,no
+-42*a*b*x*y,$,1,1,no
+97*b*x,$,1,1,no
-52*a*x*y,$,1,1,no
+-58*a*b*x*y,$,1,1,no
+96*x*y,$,1,1,no
+65*b*x*y,$,1,1,no
-69*b*x*y,$,1,1,no
63*b*y,$,1,1,no
19*a*b*x,$,1,1,no
+-46*a*y,$,1,1,no
+33*a*x,$,1,1,no
+93*a*b*x*y,$,1,1,no
-10*b*x*y,$,1,1,no
-95*a*y,$,1,1,no
-33*a*b*x,$,1,1,no
+67*a*b*y,$,1,1,no
-99*b*x,$,1,1,no
+73*a*y,$,1,1,no
64*b*y,$,1,1,no
+-59*b*x*y,$,1,1,no
+-58*a*y,$,1,1,no
32*b*x,$,1,1,no
95*a*b*x,$,1,1,no
+65*b*y,$,1,1,no
-30*x,$,1,1,no
-81*a*y,$,1,1,no
53*b*y,$,1,1,no
+-82*a*x,$,1,1,no
+74*a*b*y,$,1,1,no
-35*b*y,$,1,1,no
+71*b*x,$,1,1,no
-20*a*x*y,$,1,1,no
32*a*x*y,$,1,1,no
-34*a*x*y,$,1,1,no
-68*a*b*x*y,$,1,1,no
-15*a*x,$,1,1,no
91*a*y,$,1,1,no
+-18*a*b*y,$,1,1,no
60*a*b*y,$,1,1,no
+-64*a*x*y,$,1,1,no
+46*a*x*y,$,1,1,no
+8*a*y,$,1,1,no
+92*a*x,$,1,1,no
+-79*b*x,$,1,1,no
+67*a*b*x,$,1,1,no
+13*a*x*y,$,1,1,no
-85*a*b*x*y,$,1,1,no
44*a*x*y,$,1,1,no
-41*b*y,$,1,1,no
-60*a*b*x*y,$,1,1,no
-65*a*x*y,$,1,1,no
+75*a*b*y,$,1,1,no
71*a*x*y,$,1,1,no
-57*b*x,$,1,1,no
86*a*x,$,1,1,no
36*b*x,$,1,1,no
99*a*y,$,1,1,no
+57*b*y,$,1,1,no
-7*x,$,1,1,no
+13*x,$,1,1,no
-72*a*y,$,1,1,no
-18*a*y,$,1,1,no
-36*a*b*x,$,1,1,no
-85*y,$,1,1,no
+-35*a*x*y,$,1,1,no
5*b*y,$,1,1,no
+-49*a*b*y,$,1,1,no
+-31*a*b*x*y,$,1,1,no
4*b*y,$,1,1,no
-75*a*b*x,$,1,1,no
+-87*a*b*x*y,$,1,1,no
57*b*x,$,1,1,no
-27*a*b*x,$,1,1,no
-81*b*y,$,1,1,no
38*a*b*x,$,1,1,no
+-72*a*b*y,$,1,1,no
10*a*x*y,$,1,1,no
+44*x,$,1,1,no
-49*b*x*y,$,1,1,no
+59*b*x,$,1,1,no
+6*x,$,1,1,no
+-2*a*b*x,$,1,1,no
+-26*b*x,$,1,1,no
-96*b*x,$,1,1,no
+-61*a*x,$,1,1,no
40*a*b*y,$,1,1,no
+-10*a*b*x*y,$,1,1,no
+75*b*y,$,1,1,no
73*a*x*y,$,1,1,no
+76*a*b*x,$,1,1,no
48*b*x*y,$,1,1,no
70*a*x*y,$,1,1,no
-92*b*x*y,$,1,1,no
+24*x,$,1,1,no
-28*y,$,1,1,no
63*a*b*x,$,1,1,no
+93*a*x,$,1,1,no
-60*x*y,$,1,1,no
-94*b*x,$,1,1,no
75*a*b*y,$,1,1,no
-16*a*b*x*y,$,1,1,no
-45*a*b*x*y,$,1,1,no
+38*x,$,1,1,no
-47*x*y,$,1,1,no
+-60*a*y,$,1,1,no
-66*b*y,$,1,1,no
+96*y,$,1,1,no
9*b*y,$,1,1,no
+20*a*b*y,$,1,1,no
+-30*a*b*y,$,1,1,no
+-62*a*b*x*y,$,1,1,no
+19*a*y,$,1,1,no
82*b*x*y,$,1,1,no
+81*b*y,$,1,1,no
+-40*b*y,$,1,1,no
-86*b*x*y,$,1,1,no
74*a*x,$,1,1,no
45*a*x,$,1,1,no
12*a*x*y,$,1,1,no
+96*b*y,$,1,1,no
+19*x*y,$,1,1,no
-5*a*y,$,1,1,no
99*a*b*y,$,1,1,no
-27*b*x,$,1,1,no
+37*b*y,$,1,1,no
67*a*b*x,$,1,1,no
+-92*a*x*y,$,1,1,no
3*a*x*y,$,1,1,no
14*a*x*y,$,1,1,no
-83*a*b*x*y,$,1,1,no
73*a*b*x,$,1,1,no
+24*x*y,$,1,1,no
+-75*b*x*y,$,1,1,no
+50*a*y,$,1,1,no
-87*a*b*y,$,1,1,no
+32*a*x*y,$,1,1,no
-58*a*x*y,$,1,1,no
50*a*b*y,$,1,1,no
+73*a*b*x*y,$,1,1,no
-29*b*x,$,1,1,no
+64*x*y,$,1,1,no
+90*a*b*x,$,1,1,no
80*b*x*y,$,1,1,no
-44*b*x,$,1,1,no
-30*a*b*x,$,1,1,no
+98*a*x,$,1,1,no
-79*a*x,$,1,1,no
-85*a*y,$,1,1,no
+97*b*y,$,1,1,no
+39*a*x*y,$,1,1,no
-44*x*y,$,1,1,no
+81*a*b*x*y,$,1,1,no
-4*a*b*y,$,1,1,no
-64*a*b*x,$,1,1,no
-20*a*b*x,$,1,1,no
4*b*x,$,1,1,no
+14*y,$,1,1,no
-18*a*b*y,$,1,1,no
+10*a*y,$,1,1,no
+2*a*b*x*y,$,1,1,no
+-52*a*b*y,$,1,1,no
89*a*y,$,1,1,no
-41*a*b*y,$,1,1,no
48*a*b*y,$,1,1,no
47*b*x,$,1,1,no
+-96*b*x*y,$,1,1,no
-54*a*x,$,1,1,no
+27*y,$,1,1,no
+80*x*y,$,1,1,no
+-4*a*x*y,$,1,1,no
59*b*x,$,1,1,no
-18*x*y,$,1,1,no
40*a*b*x*y,$,1,1,no
34*a*b*x*y,$,1,1,no
+27*b*x*y,$,1,1,no
-56*a*b*x*y,$,1,1,no
+-76*a*b*x,$,1,1,no
+52*a*x,$,1,1,no
+-74*a*b*x,$,1,1,no
-88*b*y,$,1,1,no
+39*a*x,$,1,1,no
+44*b*y,$,1,1,no
91*a*b*y,$,1,1,no
+-66*a*b*x,$,1,1,no
-45*a*y,$,1,1,no
-11*a*x*y,$,1,1,no
+15*x,$,1,1,no
+-99*b*x*y,$,1,1,no
-21*a*x,$,1,1,no
+51*x,$,1,1,no
-14*x,$,1,1,no
-19*a*y,$,1,1,no
+-88*a*b*x*y,$,1,1,no
78*b*x,$,1,1,no
14*b*y,$,1,1,no
+17*a*y,$,1,1,no
+38*a*y,$,1,1,no
+2*a*x,$,1,1,no
+27*a*b*y,$,1,1,no
+70*a*y,$,1,1,no
-86*a*b*x*y,$,1,1,no
+28*a*x*y,$,1,1,no
79*a*b*x,$,1,1,no
+48*a*x*y,$,1,1,no
+-45*a*y,$,1,1,no
-90*x,$,1,1,no
10*a*b*x,$,1,1,no
82*a*x,$,1,1,no
91*b*x,$,1,1,no
-88*b*x*y,$,1,1,no
+6*a*b*y,$,1,1,no
+24*b*x,$,1,1,no
+17*a*b*x,$,1,1,no
-20*a*b*y,$,1,1,no
+11*a*x*y,$,1,1,no
-75*y,$,1,1,no
-72*a*b*x*y,$,1,1,no
56*b*x,$,1,1,no
+-52*a*x,$,1,1,no
+74*x*y,$,1,1,no
49*a*y,$,1,1,no
36*b*y,$,1,1,no
-71*x,$,1,1,no
+89*a*x*y,$,1,1,no
71*b*x*y,$,1,1,no
62*a*b*x,$,1,1,no
+36*b*x,$,1,1,no
66*b*y,$,1,1,no
-68*a*b*x,$,1,1,no
+-35*a*y,$,1,1,no
41*b*x*y,$,1,1,no
-29*a*x*y,$,1,1,no
+35*a*b*y,$,1,1,no
-45*a*b*x,$,1,1,no
-76*a*b*y,$,1,1,no
+41*a*b*x*y,$,1,1,no
+65*x,$,1,1,no
14*b*x,$,1,1,no
+-68*b*y,$,1,1,no
92*b*x*y,$,1,1,no
37*b*y,$,1,1,no
-99*b*y,$,1,1,no
-75*b*x,$,1,1,no
+58*y,$,1,1,no
-54*x,$,1,1,no
+23*y,$,1,1,no
+-84*b*x,$,1,1,no
+89*b*x,$,1,1,no
82*b*y,$,1,1,no
-98*a*x,$,1,1,no
+43*x*y,$,1,1,no
11*b*x,$,1,1,no
2*a*b*x*y,$,1,1,no
97*a*b*y,$,1,1,no
+-48*a*x,$,1,1,no
18*a*x*y,$,1,1,no
+79*x*y,$,1,1,no
+76*x,$,1,1,no
55*a*b*x,$,1,1,no
+79*b*x,$,1,1,no
38*b*x,$,1,1,no
-61*a*b*x*y,$,1,1,no
+60*b*x*y,$,1,1,no
-94*a*b*y,$,1,1,no
+-65*a*b*x*y,$,1,1,no
53*a*x,$,1,1,no
+64*a*x,$,1,1,no
76*a*x*y,$,1,1,no
-82*a*x*y,$,1,1,no
-17*x*y,$,1,1,no
+10*a*b*x*y,$,1,1,no
+-74*a*x,$,1,1,no
-49*a*b*y,$,1,1,no
-18*y,$,1,1,no
+42*x,$,1,1,no
+62*x,$,1,1,no
-51*a*b*x,$,1,1,no
75*b*x,$,1,1,no
+85*a*y,$,1,1,no
-86*x,$,1,1,no
-63*a*b*x,$,1,1,no
+15*a*y,$,1,1,no
+3*y,$,1,1,no
+-70*a*x*y,$,1,1,no
-24*x,$,1,1,no
+-8*a*b*x*y,$,1,1,no
+99*a*b*y,$,1,1,no
+-17*b*x*y,$,1,1,no
+-21*a*b*x,$,1,1,no
-79*b*x,$,1,1,no
-50*x,$,1,1,no
+-75*a*y,$,1,1,no
-79*b*x*y,$,1,1,no
-84*a*b*x*y,$,1,1,no
+b*x,$,1,1,no
-41*y,$,1,1,no
78*a*b*y,$,1,1,no
+-87*a*y,$,1,1,no
+56*a*b*x,$,1,1,no
-28*a*b*x*y,$,1,1,no
-7*y,$,1,1,no
-17*a*y,$,1,1,no
-12*a*x*y,$,1,1,no
+60*x*y,$,1,1,no
-36*y,$,1,1,no
+-27*a*b*y,$,1,1,no
+47*a*b*y,$,1,1,no
+-11*a*y,$,1,1,no
-38*a*b*x,$,1,1,no
+93*x*y,$,1,1,no
+22*x,$,1,1,no
+-20*a*b*x,$,1,1,no
-84*x*y,$,1,1,no
-37*x,$,1,1,no
+94*a*y,$,1,1,no
-18*a*x*y,$,1,1,no
+19*b*x*y,$,1,1,no
+46*y,$,1,1,no
-88*a*x,$,1,1,no
97*a*x,$,1,1,no
+22*a*b*x*y,$,1,1,no
74*a*y,$,1,1,no
+8*b*x*y,$,1,1,no
76*a*b*y,$,1,1,no
91*a*b*x*y,$,1,1,no
+61*y,$,1,1,no
+16*a*y,$,1,1,no
+49*a*x,$,1,1,no
+3*x,$,1,1,no
-24*x*y,$,1,1,no
-59*b*x*y,$,1,1,no
-32*a*b*x,$,1,1,no
+67*b*x,$,1,1,no
+47*y,$,1,1,no
+12*x*y,$,1,1,no
+49*y,$,1,1,no
+83*x,$,1,1,no
+57*b*x,$,1,1,no
12*b*x,$,1,1,no
+-51*a*b*x*y,$,1,1,no
-4*a*y,$,1,1,no
+-65*a*b*x,$,1,1,no
+-96*a*b*x,$,1,1,no
74*a*b*y,$,1,1,no
+77*a*y,$,1,1,no
30*a*b*y,$,1,1,no
+-46*a*b*x*y,$,1,1,no
71*a*x,$,1,1,no
-73*b*y,$,1,1,no
-81*b*x,$,1,1,no
+-34*a*b*x,$,1,1,no
+34*b*x*y,$,1,1,no
-51*y,$,1,1,no
-16*b*x*y,$,1,1,no
-41*a*b*x,$,1,1,no
+87*a*b*x,$,1,1,no
+69*x*y,$,1,1,no
-49*a*b*x*y,$,1,1,no
-2*a*y,$,1,1,no
58*a*y,$,1,1,no
-40*a*b*x*y,$,1,1,no
+45*a*b*x,$,1,1,no
-11*b*x,$,1,1,no
69*b*x,$,1,1,no
+20*b*x*y,$,1,1,no
+22*a*x,$,1,1,no
-70*a*x,$,1,1,no
+12*a*x*y,$,1,1,no
15*a*x*y,$,1,1,no
+36*b*y,$,1,1,no
+-39*a*b*x,$,1,1,no
-21*b*x,$,1,1,no
-58*x*y,$,1,1,no
+12*b*x*y,$,1,1,no
+93*a*x*y,$,1,1,no
-12*b*y,$,1,1,no
+-95*b*x*y,$,1,1,no
-93*a*b*x*y,$,1,1,no
+-32*b*x,$,1,1,no
-79*x*y,$,1,1,no
+87*a*y,$,1,1,no
-65*a*b*x*y,$,1,1,no
+21*a*y,$,1,1,no
+-5*b*x*y,$,1,1,no
63*a*y,$,1,1,no
+24*a*b*x,$,1,1,no
59*a*b*x*y,$,1,1,no
53*a*b*y,$,1,1,no
46*a*b*y,$,1,1,no
-97*a*x*y,$,1,1,no
36*a*x*y,$,1,1,no
+81*a*b*x,$,1,1,no
-49*a*b*x,$,1,1,no
+86*b*y,$,1,1,no
-74*a*y,$,1,1,no
+34*b*x,$,1,1,no
+68*a*x,$,1,1,no
+15*x*y,$,1,1,no
+74*a*x*y,$,1,1,no
-65*a*y,$,1,1,no
+43*a*x*y,$,1,1,no
-3*a*x,$,1,1,no
45*b*y,$,1,1,no
+-71*b*y,$,1,1,no
+77*y,$,1,1,no
-21*a*y,$,1,1,no
-70*y,$,1,1,no
40*a*x,$,1,1,no
+45*a*b*x*y,$,1,1,no
+55*a*x,$,1,1,no
+-58*b*y,$,1,1,no
-80*a*y,$,1,1,no
+32*b*y,$,1,1,no
+-25*a*b*x*y,$,1,1,no
38*b*y,$,1,1,no
-45*b*x*y,$,1,1,no
-48*a*b*y,$,1,1,no
+22*b*x,$,1,1,no
55*a*x*y,$,1,1,no
+38*b*x,$,1,1,no
+48*a*y,$,1,1,no
+-83*a*b*y,$,1,1,no
-49*x*y,$,1,1,no
+65*a*x*y,$,1,1,no
43*a*b*x*y,$,1,1,no
+27*a*x,$,1,1,no
20*b*x,$,1,1,no
98*a*b*x,$,1,1,no
-10*a*b*x*y,$,1,1,no
-63*x,$,1,1,no
+52*y,$,1,1,no
+5*y,$,1,1,no
83*b*x*y,$,1,1,no
